,date,benchmark,value
1210,2012-05-24,12529.75,0.9617379359746101
1211,2012-05-25,12454.83,0.9607231748872085
1212,2012-05-29,12580.69,0.9705065152565825
1213,2012-05-30,12419.86,0.9518324932873431
1214,2012-05-31,12393.45,0.9481007638557611
1215,2012-06-01,12118.57,0.9085481814489943
1216,2012-06-04,12101.46,0.9069322784477613
1217,2012-06-05,12127.95,0.9235389132684341
1218,2012-06-06,12414.79,0.9539891481324804
1219,2012-06-07,12460.96,0.9441754656606725
1220,2012-06-08,12554.2,0.9546678562596683
1221,2012-06-11,12411.23,0.9359263265600556
1222,2012-06-12,12573.8,0.9525405967171
1223,2012-06-13,12496.38,0.9479992616506862
1224,2012-06-14,12651.91,0.9610121161957252
1225,2012-06-15,12767.17,0.9866426680779141
1226,2012-06-18,12741.82,0.9940283855272096
1227,2012-06-19,12837.33,1.0187143452512224
1228,2012-06-20,12824.39,1.0252072651881743
1229,2012-06-21,12573.57,1.0017212483527849
1230,2012-06-22,12640.78,1.0229119874686823
1231,2012-06-25,12502.66,1.0068930393190327
1232,2012-06-26,12534.67,1.0067385461586074
1233,2012-06-27,12627.01,1.019142221373371
1234,2012-06-28,12602.26,1.0099533258926774
1235,2012-06-29,12880.09,1.0419044928481542
1236,2012-07-02,12871.39,1.0634554000125822
1237,2012-07-03,12943.82,1.0753407177901835
1238,2012-07-05,12896.67,1.0825955711108184
1239,2012-07-06,12772.47,1.0699253263648092
1240,2012-07-09,12736.29,1.0609513855103427
1241,2012-07-10,12653.12,1.0394789993096694
1242,2012-07-11,12604.53,1.03400933541036
1243,2012-07-12,12573.27,1.04407787380014
1244,2012-07-13,12777.09,1.0574433038439501
1245,2012-07-16,12727.21,1.0560706799045103
1246,2012-07-17,12805.54,1.0560702114607525
1247,2012-07-18,12908.7,1.060138548748652
1248,2012-07-19,12943.36,1.0547679845361402
1249,2012-07-20,12822.57,1.0355521588573822
1250,2012-07-23,12721.46,1.01063700033323
1251,2012-07-24,12617.32,0.9904810252117797
1252,2012-07-25,12676.05,0.9964379038145548
1253,2012-07-26,12887.93,0.9941541322520167
1254,2012-07-27,13075.66,1.0121195567601244
1255,2012-07-30,13073.01,1.0141961152728016
1256,2012-07-31,13008.68,1.0113098733251762
1257,2012-08-01,12971.06,0.9860759329134295
1258,2012-08-02,12878.88,0.9898921104913199
1259,2012-08-03,13096.17,1.0206842973092949
1260,2012-08-06,13117.51,1.0388815980492414
1261,2012-08-07,13168.6,1.0564534054232895
1262,2012-08-08,13175.64,1.0471686945222827
1263,2012-08-09,13165.19,1.050258206280711
1264,2012-08-10,13207.95,1.0468516687338862
1265,2012-08-13,13169.43,1.0372795890290192
1266,2012-08-14,13172.14,1.0300836239004878
1267,2012-08-15,13164.78,1.033475418865029
1268,2012-08-16,13250.11,1.042840445137251
1269,2012-08-17,13275.2,1.048925564640766
1270,2012-08-20,13271.64,1.047337926166925
1271,2012-08-21,13203.58,1.0542393148868874
1272,2012-08-22,13172.76,1.0563559020770172
1273,2012-08-23,13057.46,1.0557083535950118
1274,2012-08-24,13157.97,1.0621973276406116
1275,2012-08-27,13124.67,1.071976090325635
1276,2012-08-28,13102.99,1.068035325064693
1277,2012-08-29,13107.48,1.0780690837820237
1278,2012-08-30,13000.71,1.069035804943703
1279,2012-08-31,13090.84,1.079843758484433
1280,2012-09-04,13035.94,1.0940356518700012
1281,2012-09-05,13047.48,1.099514807907652
1282,2012-09-06,13292.0,1.109701973130391
1283,2012-09-07,13306.64,1.0953019234899168
1284,2012-09-10,13254.29,1.0908259720586475
1285,2012-09-11,13323.36,1.0916652187779747
1286,2012-09-12,13333.35,1.0950810481615496
1287,2012-09-13,13539.86,1.1063375055022717
1288,2012-09-14,13593.37,1.114019251559048
1289,2012-09-17,13553.1,1.1090809434831737
1290,2012-09-18,13564.64,1.10759104576302
1291,2012-09-19,13577.96,1.1191870192324234
1292,2012-09-20,13596.93,1.1168382162018289
1293,2012-09-21,13579.47,1.1263677690295668
1294,2012-09-24,13558.92,1.1137367221822512
1295,2012-09-25,13457.55,1.0977777586707294
1296,2012-09-26,13413.51,1.0813505862738713
1297,2012-09-27,13485.97,1.0909416777497887
1298,2012-09-28,13437.13,1.0888906504246534
1299,2012-10-01,13515.11,1.0812982991178148
1300,2012-10-02,13482.36,1.0807486487705842
1301,2012-10-03,13494.61,1.1586326748257034
1302,2012-10-04,13575.36,1.1452095225609005
1303,2012-10-05,13610.15,1.1314839826804286
1304,2012-10-08,13583.65,1.120983231089348
1305,2012-10-09,13473.53,1.1049729920745957
1306,2012-10-10,13344.97,1.0956394055852867
1307,2012-10-11,13326.39,1.0990351039661865
1308,2012-10-12,13328.85,1.0875309345222466
1309,2012-10-15,13424.23,1.0927110179679682
1310,2012-10-16,13551.78,1.101369662098899
1311,2012-10-17,13557.0,1.102698057245958
1312,2012-10-18,13548.94,1.0852341271769792
1313,2012-10-19,13343.51,1.0563372347427582
1314,2012-10-22,13345.89,1.051300493059243
1315,2012-10-23,13102.53,1.0463121959254442
1316,2012-10-24,13077.34,1.0481560380890471
1317,2012-10-25,13103.68,1.0377260562633273
1318,2012-10-26,13107.21,1.0319942445375971
1319,2012-10-31,13096.46,1.0333272978699761
1320,2012-11-01,13232.62,1.0359504076988855
1321,2012-11-02,13093.16,1.016635450461282
1322,2012-11-05,13112.44,1.0308354775119817
1323,2012-11-06,13245.68,1.0189596220576584
1324,2012-11-07,12932.73,1.0035312742734792
1325,2012-11-08,12811.32,0.9865271722130462
1326,2012-11-09,12815.39,0.9785627204409146
1327,2012-11-12,12815.08,0.9782560938139093
1328,2012-11-13,12756.18,0.9733108190695978
1329,2012-11-14,12570.95,0.9446099848833469
1330,2012-11-15,12542.38,0.9354280938464516
1331,2012-11-16,12588.31,0.9474302185393372
1332,2012-11-19,12795.96,0.964417251016109
1333,2012-11-20,12788.51,0.9677640928220687
1334,2012-11-21,12836.89,0.9739160857915622
1335,2012-11-23,13009.68,0.9832415371611062
1336,2012-11-26,12967.37,0.9850840614224182
1337,2012-11-27,12878.13,0.9859690790479207
1338,2012-11-28,12985.11,0.9934340989835945
1339,2012-11-29,13021.82,1.007586444702189
1340,2012-11-30,13025.58,1.0130788904694075
1341,2012-12-03,12965.6,1.0070444640139902
1342,2012-12-04,12951.78,1.0046158035242623
1343,2012-12-05,13034.49,0.9905397743561962
1344,2012-12-06,13074.04,0.9897902014171159
1345,2012-12-07,13155.13,0.9893316573677364
1346,2012-12-10,13169.88,1.0018541012630262
1347,2012-12-11,13248.44,1.016102222626997
1348,2012-12-12,13245.45,1.0144440674373558
1349,2012-12-13,13170.72,1.010941570295801
1350,2012-12-14,13135.01,1.0114805491656134
1351,2012-12-17,13235.39,1.020482015626883
1352,2012-12-18,13350.96,1.0386471260022747
1353,2012-12-19,13251.97,1.040862774955637
1354,2012-12-20,13311.72,1.0496297646043609
1355,2012-12-21,13190.84,1.0441903668906791
1356,2012-12-24,13139.08,1.042242246879444
1357,2012-12-26,13114.59,1.0440314500427978
1358,2012-12-27,13096.31,1.0415514513968056
1359,2012-12-28,12938.11,1.0367785453175777
1360,2012-12-31,13104.14,1.0542588327736249
1361,2013-01-02,13412.55,1.0824846444015928
1362,2013-01-03,13391.36,1.08418199493887
1363,2013-01-04,13435.21,1.0969938433724409
1364,2013-01-07,13384.29,1.095725235118904
1365,2013-01-08,13328.85,1.097669896269045
1366,2013-01-09,13390.51,1.099629962651177
1367,2013-01-10,13471.22,1.1021116502110933
1368,2013-01-11,13488.43,1.1064723170227175
1369,2013-01-14,13507.32,1.1070342901748529
1370,2013-01-15,13534.89,1.1102057507329264
1371,2013-01-16,13511.23,1.100599716805016
1372,2013-01-17,13596.02,1.1101801574816494
1373,2013-01-18,13649.7,1.1096864016921946
1374,2013-01-22,13712.21,1.110762545750055
1375,2013-01-23,13779.33,1.1130821979566925
1376,2013-01-24,13825.33,1.116610498819854
1377,2013-01-25,13895.98,1.1347625986583056
1378,2013-01-28,13881.93,1.1298948044283155
1379,2013-01-29,13954.42,1.1242476389730485
1380,2013-01-30,13910.42,1.1114350847637797
1381,2013-01-31,13860.58,1.1133982347330238
1382,2013-02-01,14009.79,1.1210412049276024
1383,2013-02-04,13880.08,1.1071066006209114
1384,2013-02-05,13979.3,1.119300984130201
1385,2013-02-06,13986.52,1.1258479312681628
1386,2013-02-07,13944.05,1.120931086950158
1387,2013-02-08,13992.97,1.1433107585461795
1388,2013-02-11,13971.24,1.1443815993379185
1389,2013-02-12,14018.7,1.1512188022687087
1390,2013-02-13,13982.91,1.1573976840009903
1391,2013-02-14,13973.39,1.1709598566081028
1392,2013-02-15,13981.76,1.170761482405561
1393,2013-02-19,14035.67,1.1819587243971734
1394,2013-02-20,13927.54,1.1496621210247413
1395,2013-02-21,13880.62,1.1375527859203487
1396,2013-02-22,14000.57,1.1611515572143978
1397,2013-02-25,13784.17,1.144899142828683
1398,2013-02-26,13900.13,1.1437921650892904
1399,2013-02-27,14075.37,1.1642908054662031
1400,2013-02-28,14054.49,1.1634983883475867
1401,2013-03-01,14089.66,1.17792918765448
1402,2013-03-04,14127.82,1.1843291453200027
1403,2013-03-05,14253.77,1.1949152335828943
1404,2013-03-06,14296.24,1.205762113102104
1405,2013-03-07,14329.49,1.2111459782440233
1406,2013-03-08,14397.07,1.227015000037412
1407,2013-03-11,14447.29,1.2268179281542133
1408,2013-03-12,14450.06,1.2228406732637254
1409,2013-03-13,14455.28,1.226774184838119
1410,2013-03-14,14539.14,1.231020529725699
1411,2013-03-15,14514.11,1.2255699405093925
1412,2013-03-18,14452.06,1.2129309929360668
1413,2013-03-19,14455.82,1.2109092130081516
1414,2013-03-20,14511.73,1.2245644460438943
1415,2013-03-21,14421.49,1.2264432592939323
1416,2013-03-22,14512.03,1.2272211428699917
1417,2013-03-25,14447.75,1.232708919719185
1418,2013-03-26,14559.65,1.2426497913579437
1419,2013-03-27,14526.16,1.2454230154883006
1420,2013-03-28,14578.54,1.2491163624989583
1421,2013-04-01,14572.85,1.2348923912893557
1422,2013-04-02,14662.01,1.2365682319750648
1423,2013-04-03,14550.35,1.2209531365095612
1424,2013-04-04,14606.11,1.2345118964231452
1425,2013-04-05,14565.25,1.2386054376825593
1426,2013-04-08,14613.48,1.242468174689189
1427,2013-04-09,14673.46,1.2496182803270444
1428,2013-04-10,14802.24,1.2700909858883298
1429,2013-04-11,14865.14,1.2827219019674558
1430,2013-04-12,14865.06,1.2818519999174598
1431,2013-04-15,14599.2,1.243244870438738
1432,2013-04-16,14756.78,1.267346320481351
1433,2013-04-17,14618.59,1.2493102247640657
1434,2013-04-18,14537.14,1.2394743834349173
1435,2013-04-19,14547.51,1.2550115573137675
1436,2013-04-22,14567.17,1.265358712785383
1437,2013-04-23,14719.46,1.302256954648724
1438,2013-04-24,14676.3,1.3021271715734801
1439,2013-04-25,14700.8,1.3178341917801228
1440,2013-04-26,14712.55,1.321300832329651
1441,2013-04-29,14818.75,1.3287698403599142
1442,2013-04-30,14839.8,1.3179938036483816
1443,2013-05-01,14700.95,1.287310014192762
1444,2013-05-02,14831.58,1.3231211366100686
1445,2013-05-03,14973.96,1.3225465453985368
1446,2013-05-06,14968.89,1.3426289872715753
1447,2013-05-07,15056.2,1.3336066787114373
1448,2013-05-08,15105.12,1.3247264725522017
1449,2013-05-09,15082.62,1.3233469774049516
1450,2013-05-10,15118.49,1.3441448865530932
1451,2013-05-13,15091.68,1.355374989311632
1452,2013-05-14,15215.25,1.374237394499035
1453,2013-05-15,15275.69,1.3804706608003958
1454,2013-05-16,15233.22,1.366272542433264
1455,2013-05-17,15354.4,1.3780399270162285
1456,2013-05-20,15335.28,1.382299660877097
1457,2013-05-21,15387.58,1.3891426750554003
1458,2013-05-22,15307.17,1.350352282621872
1459,2013-05-23,15294.5,1.358321394746281
1460,2013-05-24,15303.1,1.3606126661124807
1461,2013-05-28,15409.39,1.3613286436070895
1462,2013-05-29,15302.8,1.3573678291858655
1463,2013-05-30,15324.53,1.3762002709609533
1464,2013-05-31,15115.57,1.3622094563363043
1465,2013-06-03,15254.03,1.3612265399349823
1466,2013-06-04,15177.54,1.3480720719400665
1467,2013-06-05,14960.59,1.3303001510835755
1468,2013-06-06,15040.62,1.3528555017936486
1469,2013-06-07,15248.12,1.3706412292684973
1470,2013-06-10,15238.59,1.3885277777262848
1471,2013-06-11,15122.02,1.383805993417567
1472,2013-06-12,14995.23,1.3712088085600227
1473,2013-06-13,15176.08,1.3923351331698546
1474,2013-06-14,15070.18,1.3934436223580027
1475,2013-06-17,15179.85,1.4070265578698529
1476,2013-06-18,15318.23,1.4251427666034466
1477,2013-06-19,15112.19,1.4133151366072076
1478,2013-06-20,14758.32,1.384817701301833
1479,2013-06-21,14799.4,1.3963894113001611
1480,2013-06-24,14659.56,1.3780287272603027
1481,2013-06-25,14760.31,1.3937403043429326
1482,2013-06-26,14910.14,1.413829301366933
1483,2013-06-27,15024.49,1.4349779996361665
1484,2013-06-28,14909.6,1.429628700972232
1485,2013-07-01,14974.96,1.4584002583270526
1486,2013-07-02,14932.41,1.4542784252234642
1487,2013-07-03,14988.55,1.4495624555412001
1488,2013-07-05,15135.84,1.4740314599349518
1489,2013-07-08,15224.69,1.4851285067748126
1490,2013-07-09,15300.34,1.495510459462307
1491,2013-07-10,15291.66,1.4900591855210787
1492,2013-07-11,15460.92,1.5092760239824563
1493,2013-07-12,15464.3,1.5230820379466212
1494,2013-07-15,15484.26,1.5325359105541385
1495,2013-07-16,15451.85,1.514602729648602
1496,2013-07-17,15470.52,1.529993872813379
1497,2013-07-18,15548.54,1.5303377366951192
1498,2013-07-19,15543.74,1.5307681775639685
1499,2013-07-22,15545.55,1.5364029754478932
1500,2013-07-23,15567.74,1.5309278947801641
1501,2013-07-24,15542.24,1.523821354145464
1502,2013-07-25,15555.61,1.547160780607909
1503,2013-07-26,15558.83,1.547793584315975
1504,2013-07-29,15521.97,1.5350338161292798
1505,2013-07-30,15520.59,1.5401084025370255
1506,2013-07-31,15499.54,1.5543502347926677
1507,2013-08-01,15628.02,1.5854480318944326
1508,2013-08-02,15658.36,1.5918171956131577
1509,2013-08-05,15612.13,1.600108462027846
1510,2013-08-06,15518.74,1.5938299291164502
1511,2013-08-07,15470.67,1.5948841373218763
1512,2013-08-08,15498.32,1.6231835034193758
1513,2013-08-09,15425.51,1.6003872449002718
1514,2013-08-12,15419.68,1.656838992239712
1515,2013-08-13,15451.01,1.6246891431046955
1516,2013-08-14,15337.66,1.6034234627340966
1517,2013-08-15,15112.19,1.5512430402271304
1518,2013-08-16,15081.47,1.5661758411525115
1519,2013-08-19,15010.74,1.5547600239209498
1520,2013-08-20,15002.99,1.567387261470043
1521,2013-08-21,14897.55,1.5609401750725789
1522,2013-08-22,14963.74,1.5787163859260636
1523,2013-08-23,15010.51,1.578797079307137
1524,2013-08-26,14946.46,1.5813472763327476
1525,2013-08-27,14776.13,1.537509911227847
1526,2013-08-28,14824.51,1.551991842588956
1527,2013-08-29,14840.95,1.5770796229142356
1528,2013-08-30,14810.31,1.5583076109003526
1529,2013-09-03,14833.96,1.5782835526816035
1530,2013-09-04,14930.87,1.5816909659723293
1531,2013-09-05,14937.48,1.5929833183556115
1532,2013-09-06,14922.5,1.6035584070141444
1533,2013-09-09,15063.12,1.612449694761154
1534,2013-09-10,15191.06,1.6412383241040767
1535,2013-09-11,15326.6,1.6521876061900895
1536,2013-09-12,15300.64,1.6440922100829112
1537,2013-09-13,15376.06,1.6514411316780273
1538,2013-09-16,15494.78,1.6470011065481305
1539,2013-09-17,15529.73,1.6740184994911689
1540,2013-09-18,15676.94,1.6889740207665909
1541,2013-09-19,15636.55,1.6980642589956119
1542,2013-09-20,15451.09,1.6871358620997705
1543,2013-09-23,15401.38,1.6664065838871334
1544,2013-09-24,15334.59,1.6800486321169745
1545,2013-09-25,15273.26,1.6874579523831108
1546,2013-09-26,15328.3,1.7025941384777517
1547,2013-09-27,15258.24,1.6958727086448333
1548,2013-09-30,15129.67,1.6928970588390493
1549,2013-10-01,15191.7,1.7191533307669362
1550,2013-10-02,15133.14,1.7328874803407908
1551,2013-10-03,14996.48,1.712571338147526
1552,2013-10-04,15072.58,1.7312636359605484
1553,2013-10-07,14936.24,1.7176269696069462
1554,2013-10-08,14776.53,1.6329709886796844
1555,2013-10-09,14802.98,1.6234828142706397
1556,2013-10-10,15126.07,1.6699395454124457
1557,2013-10-11,15237.11,1.6751846240817871
1558,2013-10-14,15301.26,1.6868776907317562
1559,2013-10-15,15168.01,1.68882454114157
1560,2013-10-16,15373.83,1.715488088610202
1561,2013-10-17,15371.65,1.7366970354055542
1562,2013-10-18,15399.65,1.7464514487146037
1563,2013-10-21,15392.2,1.729214494697106
1564,2013-10-22,15467.66,1.7128902694146007
1565,2013-10-23,15413.33,1.6991611810455987
1566,2013-10-24,15509.21,1.7173500288216816
1567,2013-10-25,15570.28,1.7021838581738409
1568,2013-10-28,15568.93,1.6933153737480213
1569,2013-10-29,15680.35,1.7194086568572617
1570,2013-10-30,15618.76,1.673204079198535
1571,2013-10-31,15545.75,1.6691897182438042
1572,2013-11-01,15615.55,1.6673987043247969
1573,2013-11-04,15639.12,1.6861043516011267
1574,2013-11-05,15618.22,1.7016950345179278
1575,2013-11-06,15746.88,1.6822053908965349
1576,2013-11-07,15593.98,1.6314935408678988
1577,2013-11-08,15761.78,1.6442242955985245
1578,2013-11-11,15783.1,1.6553851386876843
1579,2013-11-12,15750.67,1.653819597468637
1580,2013-11-13,15821.63,1.6934950857872921
1581,2013-11-14,15876.22,1.6914860841193426
1582,2013-11-15,15961.7,1.7043688554878724
1583,2013-11-18,15976.02,1.650164142558868
1584,2013-11-19,15967.03,1.608347798732837
1585,2013-11-20,15900.82,1.5986785416007143
1586,2013-11-21,16009.99,1.6273012344258204
1587,2013-11-22,16064.77,1.6213223912362682
1588,2013-11-25,16072.54,1.6152943885575437
1589,2013-11-26,16072.8,1.6469103020315725
1590,2013-11-27,16097.33,1.6622256971397078
1591,2013-11-29,16086.41,1.6692509993518483
1592,2013-12-02,16008.77,1.6668631003114083
1593,2013-12-03,15914.62,1.659306064569952
1594,2013-12-04,15889.77,1.6763652605127954
1595,2013-12-05,15821.51,1.6828052270766491
1596,2013-12-06,16020.2,1.6884153629110388
1597,2013-12-09,16025.53,1.6964307964100394
1598,2013-12-10,15973.13,1.7009278790252782
1599,2013-12-11,15843.53,1.6534357789002208
1600,2013-12-12,15739.43,1.6617073122656552
1601,2013-12-13,15755.36,1.6754883605160826
1602,2013-12-16,15884.57,1.6817474964486432
1603,2013-12-17,15875.26,1.6890721822686001
1604,2013-12-18,16167.97,1.7016298622168338
1605,2013-12-19,16179.08,1.7061169029838485
1606,2013-12-20,16221.14,1.7289932132095038
1607,2013-12-23,16294.61,1.7760102909175968
1608,2013-12-24,16357.55,1.7867101262984615
1609,2013-12-26,16479.88,1.793887710344302
1610,2013-12-27,16478.41,1.7874614809886449
1611,2013-12-30,16504.29,1.795123893547012
1612,2013-12-31,16576.66,1.808277992298371
1613,2014-01-02,16441.35,1.804527942784552
1614,2014-01-03,16469.99,1.8174367181749498
1615,2014-01-06,16425.1,1.825706843825648
1616,2014-01-07,16530.94,1.8496132626821107
1617,2014-01-08,16462.74,1.8652956966163665
1618,2014-01-09,16444.76,1.8521188757905256
1619,2014-01-10,16437.05,1.875813416006737
1620,2014-01-13,16257.94,1.8419227992790648
1621,2014-01-14,16373.86,1.8793219273750996
1622,2014-01-15,16481.94,1.9103750525197714
1623,2014-01-16,16417.01,1.9288907207995722
1624,2014-01-17,16458.56,1.9232463193143003
1625,2014-01-21,16414.44,1.9301801489799388
1626,2014-01-22,16373.34,1.9467293763427305
1627,2014-01-23,16197.35,1.9192762132749601
1628,2014-01-24,15879.11,1.86151212521127
1629,2014-01-27,15837.88,1.8197104425188055
1630,2014-01-28,15928.56,1.889862084778533
1631,2014-01-29,15738.79,1.8597321134300566
1632,2014-01-30,15848.61,1.9100601006862277
1633,2014-01-31,15698.85,1.8980615155260145
1634,2014-02-03,15372.8,1.8316776347967216
1635,2014-02-04,15445.24,1.8474032859126979
1636,2014-02-05,15440.23,1.8299721412557095
1637,2014-02-06,15628.53,1.8434455232056648
1638,2014-02-07,15794.08,1.8837220041815628
1639,2014-02-10,15801.79,1.9129598013489162
1640,2014-02-11,15994.77,1.924029479125638
1641,2014-02-12,15963.94,1.92175491657731
1642,2014-02-13,16027.59,1.9600568293848013
1643,2014-02-14,16154.39,1.9563184955757724
1644,2014-02-18,16130.4,2.0005630495621576
1645,2014-02-19,16040.56,2.0077624791501267
1646,2014-02-20,16133.23,2.0281075834929876
1647,2014-02-21,16103.3,2.0472891786951983
1648,2014-02-24,16207.14,2.0655868195673217
1649,2014-02-25,16179.66,2.0894862172264963
1650,2014-02-26,16198.41,2.1032440689969842
1651,2014-02-27,16272.65,2.1251203152971607
1652,2014-02-28,16321.71,2.0854721725735
1653,2014-03-03,16168.03,2.0891018243258817
1654,2014-03-04,16395.88,2.1505590533456487
1655,2014-03-05,16360.18,2.1496081377785496
1656,2014-03-06,16421.89,2.1516590750046687
1657,2014-03-07,16452.72,2.142153255182337
1658,2014-03-10,16418.68,2.131403646582467
1659,2014-03-11,16351.25,2.1153844476596224
1660,2014-03-12,16340.08,2.12133394263959
1661,2014-03-13,16108.89,2.0630625738585318
1662,2014-03-14,16065.67,2.0600113206553377
1663,2014-03-17,16247.22,2.074814148853278
1664,2014-03-18,16336.19,2.1264616321461487
1665,2014-03-19,16222.17,2.113209421055875
1666,2014-03-20,16331.05,2.0919664688658686
1667,2014-03-21,16302.77,2.067116926449644
1668,2014-03-24,16276.69,1.9939602697051848
1669,2014-03-25,16367.88,1.9859967168769581
1670,2014-03-26,16268.99,1.9215714553245675
1671,2014-03-27,16264.23,1.907833321974848
1672,2014-03-28,16323.06,1.9185456556895006
1673,2014-03-31,16457.66,1.960093679020613
1674,2014-04-01,16532.61,2.0086021889623837
1675,2014-04-02,16573.0,2.013286417569391
1676,2014-04-03,16572.55,1.9388661945681305
1677,2014-04-04,16412.71,1.867245788999817
1678,2014-04-07,16245.87,1.7998223068594135
1679,2014-04-08,16256.14,1.8253867174668696
1680,2014-04-09,16437.18,1.8836153653054208
1681,2014-04-10,16170.22,1.7829396790987069
1682,2014-04-11,16026.75,1.7348125488162958
1683,2014-04-14,16173.24,1.7251541167781341
1684,2014-04-15,16262.56,1.7280291903372416
1685,2014-04-16,16424.85,1.7706768563169772
1686,2014-04-17,16408.54,1.7867667698378296
1687,2014-04-21,16449.25,1.800756341428428
1688,2014-04-22,16514.37,1.8501314870050103
1689,2014-04-23,16501.65,1.817312859974498
1690,2014-04-24,16501.65,1.7935027641233239
1691,2014-04-25,16361.46,1.7174747232098633
1692,2014-04-28,16448.74,1.6826439975937664
1693,2014-04-29,16535.37,1.7148542170115608
1694,2014-04-30,16580.84,1.7168213452648438
1695,2014-05-01,16558.87,1.737508236625638
1696,2014-05-02,16512.89,1.7107653950203634
1697,2014-05-05,16530.55,1.706379444457216
1698,2014-05-06,16401.02,1.642450625626095
1699,2014-05-07,16518.54,1.6040851629776
1700,2014-05-08,16550.97,1.5819987048568653
1701,2014-05-09,16583.34,1.5932960838146686
1702,2014-05-12,16695.47,1.653586271980883
1703,2014-05-13,16715.44,1.6351540556220725
1704,2014-05-14,16613.97,1.6206422231233284
1705,2014-05-15,16446.81,1.6127766634006722
1706,2014-05-16,16491.31,1.613903793960873
1707,2014-05-19,16511.86,1.6488969415652412
1708,2014-05-20,16374.31,1.6299433830657364
1709,2014-05-21,16533.06,1.6392640938228897
1710,2014-05-22,16543.08,1.654760780035993
1711,2014-05-23,16606.27,1.6796430088601662
1712,2014-05-27,16675.5,1.71438895235076
1713,2014-05-28,16633.18,1.7167430181136387
1714,2014-05-29,16698.74,1.7406089870080632
1715,2014-05-30,16717.17,1.7023954279730678
1716,2014-06-02,16743.63,1.6870785407700186
1717,2014-06-03,16722.34,1.677404073607504
1718,2014-06-04,16737.53,1.6941550876176434
1719,2014-06-05,16836.11,1.7252946457584357
1720,2014-06-06,16924.28,1.7431682133796582
1721,2014-06-09,16943.1,1.7633179104305594
1722,2014-06-10,16945.92,1.777369903359469
1723,2014-06-11,16843.88,1.7929532334560725
1724,2014-06-12,16734.19,1.7763331463082657
1725,2014-06-13,16775.74,1.7991537104551447
1726,2014-06-16,16781.01,1.813548493812324
1727,2014-06-17,16808.49,1.8314789518991994
1728,2014-06-18,16906.62,1.854906201207512
1729,2014-06-19,16921.46,1.8442763055094529
1730,2014-06-20,16947.08,1.8392419409137009
1731,2014-06-23,16937.26,1.8386885898994225
1732,2014-06-24,16818.13,1.8180008638240004
1733,2014-06-25,16867.51,1.8315544282971632
1734,2014-06-26,16846.13,1.8348967972847203
1735,2014-06-27,16851.84,1.8349256461907515
1736,2014-06-30,16826.6,1.8527855765774954
1737,2014-07-01,16956.07,1.8735658165638422
1738,2014-07-02,16976.24,1.8617939757412159
1739,2014-07-03,17068.26,1.8710986745989548
1740,2014-07-07,17024.21,1.8214406686856606
1741,2014-07-08,16906.62,1.757023182644542
1742,2014-07-09,16985.61,1.766816872298623
1743,2014-07-10,16915.07,1.757666166215173
1744,2014-07-11,16943.81,1.774259676627422
1745,2014-07-14,17055.42,1.7938502783847778
1746,2014-07-15,17060.68,1.764051929039124
1747,2014-07-16,17138.2,1.7584792730279688
1748,2014-07-17,16976.81,1.7280483891073182
1749,2014-07-18,17100.18,1.7630266280289597
1750,2014-07-21,17051.73,1.7720153566478294
1751,2014-07-22,17113.54,1.7963537342755316
1752,2014-07-23,17086.63,1.795904158199504
1753,2014-07-24,17083.8,1.8036990316890156
1754,2014-07-25,16960.57,1.7984692703131966
1755,2014-07-28,16982.59,1.782605208761258
1756,2014-07-29,16912.11,1.7980410051165783
1757,2014-07-30,16880.36,1.816320336870518
1758,2014-07-31,16563.3,1.759691890941397
1759,2014-08-01,16493.37,1.744892726914987
1760,2014-08-04,16569.28,1.7717446169782332
1761,2014-08-05,16429.47,1.7662454390527382
1762,2014-08-06,16443.34,1.774418945365519
1763,2014-08-07,16368.27,1.783367951705882
1764,2014-08-08,16553.93,1.7842153714124156
1765,2014-08-11,16569.98,1.816978219179758
1766,2014-08-12,16560.54,1.8038910743669665
1767,2014-08-13,16651.8,1.8240326605834094
1768,2014-08-14,16713.58,1.831081384398863
1769,2014-08-15,16662.91,1.829399504338451
1770,2014-08-18,16838.74,1.854130842220086
1771,2014-08-19,16919.59,1.8571536980531251
1772,2014-08-20,16979.13,1.8514210194933203
1773,2014-08-21,17039.49,1.840646002827481
1774,2014-08-22,17001.22,1.8549045230219596
1775,2014-08-25,17076.87,1.856192771688799
1776,2014-08-26,17106.7,1.8792261505319765
1777,2014-08-27,17122.01,1.8799092120560976
1778,2014-08-28,17079.57,1.8618156791942035
1779,2014-08-29,17098.45,1.8672636393267485
1780,2014-09-02,17067.56,1.8757832391125957
1781,2014-09-03,17078.28,1.8547024690187845
1782,2014-09-04,17069.58,1.852400115677425
1783,2014-09-05,17137.36,1.8596285867733986
1784,2014-09-08,17111.42,1.8819708254130159
1785,2014-09-09,17013.87,1.8528556787471793
1786,2014-09-10,17068.71,1.8594026846529097
1787,2014-09-11,17049.0,1.8580411277067705
1788,2014-09-12,16987.51,1.8369952541307544
1789,2014-09-15,17031.14,1.7763516700234043
1790,2014-09-16,17131.97,1.7943901139001948
1791,2014-09-17,17156.85,1.8022142721830638
1792,2014-09-18,17265.99,1.8051759944901988
1793,2014-09-19,17279.74,1.8299920445264173
1794,2014-09-22,17172.68,1.8277878404315584
1795,2014-09-23,17055.87,1.7982137379363072
1796,2014-09-24,17210.06,1.7999867396469438
1797,2014-09-25,16945.8,1.7851330717422143
