2000-12-01,10416.76,10524.45,10348.7,10373.54,301730912.0
2000-12-04,10377.33,10604.46,10319.31,10560.1,261399808.0
2000-12-05,10576.78,10917.3,10576.78,10898.72,291623200.0
2000-12-06,10896.14,10896.14,10620.86,10664.38,312566592.0
2000-12-07,10644.66,10689.02,10583.23,10617.36,249400608.0
2000-12-08,10632.14,10803.54,10631.86,10712.91,275076704.0
2000-12-11,10719.36,10792.16,10670.06,10725.8,256447104.0
2000-12-12,10722.77,10856.25,10703.81,10768.27,238101504.0
2000-12-13,10777.95,10915.4,10772.54,10794.44,239425904.0
2000-12-14,10794.82,10798.99,10615.84,10674.99,193426304.0
2000-12-15,10647.98,10653.38,10434.59,10434.96,479455808.0
2000-12-18,10433.34,10679.92,10433.34,10645.42,217523808.0
2000-12-19,10643.14,10784.58,10582.85,10584.37,278950784.0
2000-12-20,10580.97,10580.97,10318.93,10318.93,311502592.0
2000-12-21,10314.38,10520.47,10299.21,10487.29,321298400.0
2000-12-22,10495.26,10640.87,10475.35,10635.56,230880496.0
2000-12-26,10638.21,10701.16,10597.64,10692.44,153961600.0
2000-12-27,10690.1,10828.94,10645.04,10803.16,190404496.0
2000-12-28,10795.2,10901.37,10774.72,10868.76,18859980.0
2000-12-29,10868.76,10917.68,10758.32,10786.85,20496969.0
2001-01-02,10790.92,10797.02,10585.36,10646.15,253300000.0
2001-01-03,10637.42,11019.05,10581.09,10945.75,420717408.0
2001-01-04,10944.94,11028.0,10888.42,10912.41,382799488.0
2001-01-05,10912.81,10919.42,10627.75,10662.01,272646304.0
2001-01-08,10658.73,10700.85,10516.02,10621.35,225784896.0
2001-01-09,10625.21,10680.72,10531.07,10572.55,254157792.0
2001-01-10,10568.48,10611.59,10472.51,10604.27,263704800.0
2001-01-11,10600.2,10638.02,10552.62,10609.55,279716192.0
2001-01-12,10608.74,10623.89,10468.04,10525.38,247024000.0
2001-01-16,10525.78,10664.05,10486.64,10652.66,233338800.0
2001-01-17,10660.95,10705.93,10545.3,10584.34,304803808.0
2001-01-18,10584.57,10737.24,10567.47,10678.28,307316288.0
2001-01-19,10686.0,10717.72,10564.01,10587.59,363102592.0
2001-01-22,10581.9,10634.36,10509.92,10578.24,233854704.0
2001-01-23,10575.8,10679.09,10553.84,10649.81,269972704.0
2001-01-24,10651.85,10680.31,10619.72,10646.97,283185600.0
2001-01-25,10644.53,10778.72,10633.44,10729.52,249123008.0
2001-01-26,10727.08,10742.94,10625.01,10659.98,232993792.0
2001-01-29,10657.13,10725.14,10612.53,10702.19,224978496.0
2001-01-30,10702.19,10900.77,10682.96,10881.2,242904192.0
2001-01-31,10882.25,10957.5,10832.58,10887.36,280557600.0
2001-02-01,10884.82,10983.8,10864.17,10983.62,221676496.0
2001-02-02,10982.71,11022.78,10848.58,10864.1,206938592.0
2001-02-05,10860.44,10977.66,10851.43,10965.85,189842400.0
2001-02-06,10965.03,11035.14,10932.18,10957.42,199507600.0
2001-02-07,10948.95,11004.04,10911.26,10946.72,236345408.0
2001-02-08,10940.62,10965.2,10871.5,10880.55,208297296.0
2001-02-09,10878.51,10889.22,10754.96,10781.45,207595808.0
2001-02-12,10779.42,10953.63,10771.65,10946.77,176087696.0
2001-02-13,10950.18,11012.9,10894.34,10903.32,198266208.0
2001-02-14,10899.42,10917.91,10780.41,10795.41,189302208.0
2001-02-15,10800.65,10922.58,10800.65,10891.02,219667008.0
2001-02-16,10884.11,10884.11,10722.15,10799.82,202386400.0
2001-02-20,10800.23,10903.17,10727.53,10730.88,212823904.0
2001-02-21,10721.29,10746.21,10520.27,10526.58,219635296.0
2001-02-22,10527.8,10566.19,10372.43,10526.81,278515008.0
2001-02-23,10529.25,10529.25,10294.01,10441.9,261837792.0
2001-02-26,10447.59,10642.53,10421.91,10642.53,243265600.0
2001-02-27,10638.44,10698.43,10560.12,10636.88,239397600.0
2001-02-28,10639.32,10684.77,10423.5,10495.28,253393904.0
2001-03-01,10493.25,10493.25,10302.89,10450.14,259025104.0
2001-03-02,10438.04,10579.27,10302.06,10466.31,255119104.0
2001-03-05,10468.93,10571.62,10468.53,10562.3,171777504.0
2001-03-06,10570.17,10690.93,10570.17,10591.22,218686400.0
2001-03-07,10591.86,10731.48,10591.86,10729.6,238490400.0
2001-03-08,10727.16,10859.5,10711.3,10858.25,216130096.0
2001-03-09,10850.11,10850.11,10579.27,10644.62,280059392.0
2001-03-12,10638.52,10638.63,10166.62,10208.25,293230400.0
2001-03-13,10206.89,10293.08,10108.09,10290.8,281280992.0
2001-03-14,10279.42,10279.42,9895.57,9973.46,307629088.0
2001-03-15,9982.92,10097.73,9980.85,10031.28,233716304.0
2001-03-16,10023.55,10049.72,9814.35,9823.41,365011584.0
2001-03-19,9820.05,9992.66,9794.07,9959.11,239517600.0
2001-03-20,9961.14,10019.94,9718.16,9720.76,268067200.0
2001-03-21,9717.46,9719.44,9461.54,9487.0,312964608.0
2001-03-22,9490.66,9497.78,9106.54,9389.48,416818688.0
2001-03-23,9395.58,9529.4,9338.15,9504.78,336184992.0
2001-03-26,9509.25,9724.87,9509.25,9687.53,256082400.0
2001-03-27,9687.93,9960.88,9649.81,9947.54,325015296.0
2001-03-28,9941.2,9941.2,9695.81,9785.35,271128992.0
2001-03-29,9784.94,9882.8,9687.61,9799.06,250045200.0
2001-03-30,9799.47,9908.14,9760.64,9878.78,248999200.0
2001-04-02,9877.16,9992.53,9705.07,9777.93,237211104.0
2001-04-03,9774.78,9774.78,9428.07,9485.71,273293792.0
2001-04-04,9480.95,9625.9,9375.72,9515.42,301602304.0
2001-04-05,9527.21,9929.79,9527.21,9918.05,281711808.0
2001-04-06,9913.94,9913.94,9698.07,9791.09,270001312.0
2001-04-09,9793.58,9935.59,9775.79,9845.15,208532096.0
2001-04-10,9850.35,10155.24,9849.5,10102.74,282827200.0
2001-04-11,10109.05,10173.79,9951.92,10013.47,299282496.0
2001-04-12,10013.08,10127.46,9934.35,10126.94,215510704.0
2001-04-16,10118.16,10184.65,10046.52,10158.56,195793104.0
2001-04-17,10151.73,10219.4,10075.54,10216.73,234712608.0
2001-04-18,10226.88,10687.14,10226.88,10615.83,461798112.0
2001-04-19,10616.09,10694.24,10562.15,10693.71,332611584.0
2001-04-20,10690.33,10706.47,10517.07,10579.85,324355584.0
2001-04-23,10571.0,10571.0,10483.23,10532.23,229395696.0
2001-04-24,10529.75,10636.91,10448.03,10454.34,224216992.0
2001-04-25,10453.43,10639.19,10444.06,10625.2,105962896.0
2001-04-26,10633.01,10766.98,10623.71,10692.35,238628608.0
2001-04-27,10694.95,10810.05,10694.95,10810.05,222988992.0
2001-04-30,10814.41,10906.41,10712.19,10734.97,206418896.0
2001-05-01,10734.05,10904.2,10731.45,10898.34,203768896.0
2001-05-02,10902.77,10939.2,10802.56,10876.68,228293296.0
2001-05-03,10872.32,10872.32,10723.57,10796.65,197605296.0
2001-05-04,10793.2,10958.14,10673.22,10951.24,214005792.0
2001-05-07,10952.35,10995.28,10893.59,10935.17,190707200.0
2001-05-08,10936.66,10946.81,10819.81,10883.51,192292608.0
2001-05-09,10875.96,10914.01,10800.94,10866.98,212715504.0
2001-05-10,10868.87,10979.09,10868.8,10910.44,189966592.0
2001-05-11,10908.3,10920.14,10774.13,10821.31,174715696.0
2001-05-14,10819.55,10878.76,10800.13,10877.33,151232096.0
2001-05-15,10877.46,10922.17,10816.17,10872.97,202047104.0
2001-05-16,10864.74,11231.15,10814.31,11215.92,270242912.0
2001-05-17,11218.65,11328.61,11181.91,11248.58,283084608.0
2001-05-18,11245.78,11303.76,11193.6,11301.74,214368896.0
2001-05-21,11299.14,11345.72,11232.84,11337.92,227632192.0
2001-05-22,11339.8,11350.05,11239.6,11257.24,221968896.0
2001-05-23,11257.76,11262.25,11101.21,11105.51,224128896.0
2001-05-24,11107.07,11173.37,11044.97,11122.42,201165904.0
2001-05-25,11122.03,11123.99,10993.79,11005.37,146212192.0
2001-05-29,11004.66,11066.01,10970.43,11039.14,214535200.0
2001-05-30,11032.96,11042.13,10864.83,10872.64,213119600.0
2001-05-31,10873.23,10978.96,10865.94,10911.94,190656896.0
2001-06-01,10913.57,11021.57,10835.49,10990.41,196257792.0
2001-06-04,10991.77,11071.67,10938.88,11061.52,150960096.0
2001-06-05,11061.39,11196.53,11043.44,11175.84,211729600.0
2001-06-06,11177.73,11179.68,11059.64,11070.24,232582592.0
2001-06-07,11069.58,11100.04,11008.95,11090.74,231457600.0
2001-06-08,11095.62,11096.46,10938.08,10977.0,176022896.0
2001-06-11,10974.79,10975.44,10871.34,10922.09,162747696.0
